Date,Open,High,Low,Close,Volume,MA10,MA50,MA200,EMA10,EMA50,Return,Volatility,Momentum,RSI,MACD,MACD_signal,ATR,Close_lag1,Close_lag2,Close_lag3,Ticker
2017-01-24,63.20000076293945,63.7400016784668,62.93999862670898,63.52000045776367,24672900.0,62.76699981689453,,,62.818864890631644,62.64083282283801,0.008894558154927346,,0.8800010681152344,62.051247942267125,0.09783292686368839,0.03164537782046928,0.7407150268554682,62.959999084472656,62.7400016784668,62.29999923706055,MSFT
2017-01-25,63.95000076293945,64.0999984741211,63.45000076293945,63.68000030517578,23672700.0,62.87299995422363,,,62.975434966003306,62.68158448881204,0.002518889267302482,,1.0600013732910156,68.25396985583893,0.16177511067666472,0.05767132439170837,0.7421433585030687,63.52000045776367,62.959999084472656,62.7400016784668,MSFT
2017-01-26,64.12000274658203,64.54000091552734,63.54999923706055,64.2699966430664,43554600.0,62.98099975585937,,,63.210809816378415,62.7438751615279,0.009265017824484412,,1.079998016357429,72.54002159625486,0.2570939071632736,0.09755584094602143,0.7678576878138951,63.68000030517578,63.52000045776367,62.959999084472656,MSFT
2017-01-27,65.38999938964844,65.91000366210938,64.88999938964844,65.77999877929688,44818000.0,63.29799957275391,,,63.67793508236358,62.862938832812965,0.02349466648670462,,3.1699981689453125,77.52807624250909,0.4493000416920978,0.1679046810952367,0.8057152884347099,64.2699966430664,63.68000030517578,63.52000045776367,MSFT
2017-01-30,65.69000244140625,65.79000091552734,64.80000305175781,65.12999725341797,31651400.0,63.540999221801755,,,63.94194638619165,62.9518430846014,-0.00988144630497445,,2.4299964904785156,71.50256882595633,0.5429166915611887,0.24290708318842713,0.8378579275948661,65.77999877929688,64.2699966430664,63.68000030517578,MSFT
2017-01-31,64.86000061035156,65.1500015258789,64.26000213623047,64.6500015258789,25270500.0,63.752999496459964,,,64.0706836843166,63.01843753327895,-0.007369810345168926,,2.120002746582024,66.24003066408125,0.5717857273921254,0.3086828120291668,0.8450006757463733,65.12999725341797,65.77999877929688,64.2699966430664,MSFT
2017-02-01,64.36000061035156,64.62000274658203,63.470001220703125,63.58000183105469,39671500.0,63.86099967956543,,,63.98146880190535,63.040459662603496,-0.01655065227486352,0.008855406266051838,1.0800018310546875,52.88891425742502,0.5025317401809062,0.3474525976595147,0.8721436091831757,64.6500015258789,65.12999725341797,65.77999877929688,MSFT
2017-02-02,63.25,63.40999984741211,62.75,63.16999816894531,45827000.0,63.94799957275391,,,63.83392868682171,63.04553960402867,-0.00644862614503916,0.008928353236478982,0.8699989318847656,54.25529941307015,0.4098392160131752,0.3599299213302468,0.8278579711914068,63.58000183105469,64.6500015258789,65.12999725341797,MSFT
2017-02-03,63.5,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,64.0419994354248,,,63.805941708340626,63.07042041583836,0.00807348663944052,0.009074854760587352,0.9399986267089844,56.99999291556609,0.3732302667376075,0.36258999041171897,0.8357151576450893,63.16999816894531,63.58000183105469,64.6500015258789,MSFT
2017-02-06,63.5,63.650001525878906,63.13999938964844,63.63999938964844,19796400.0,64.10999946594238,,,63.77577037766931,63.09275684618386,-0.0006281550775070199,0.00890521312185455,0.6800003051757812,58.07860383246428,0.33710374892422834,0.3574927421142209,0.8264293670654302,63.68000030517578,63.16999816894531,63.58000183105469,MSFT
2017-02-07,63.7400016784668,63.77999877929688,63.22999954223633,63.43000030517578,20277200.0,64.10099945068359,,,63.7129030917614,63.10598207986982,-0.003299797084957423,0.008907917753210504,-0.09000015258789062,56.59574399009586,0.28820579519314293,0.34363535273000534,0.8242863246372778,63.63999938964844,63.68000030517578,63.16999816894531,MSFT
2017-02-08,63.56999969482422,63.810001373291016,63.220001220703125,63.34000015258789,18096400.0,64.0669994354248,,,63.645102557366215,63.1151592591921,-0.0014188893607894881,0.008917696737432186,-0.3400001525878906,57.49279934919309,0.2394315367051547,0.3227945895250352,0.8107149941580646,63.43000030517578,63.63999938964844,63.68000030517578,MSFT
2017-02-09,63.52000045776367,64.44000244140625,63.31999969482422,64.05999755859375,22644400.0,64.04599952697754,,,63.72053801213485,63.152211741521576,0.011367183521808766,0.009044688055800516,-0.20999908447265625,59.14124899150886,0.2559252123095561,0.30942071408193944,0.8535723005022332,63.34000015258789,63.43000030517578,63.63999938964844,MSFT
2017-02-10,64.25,64.30000305175781,63.97999954223633,64.0,18170700.0,63.86799964904785,,,63.77134928265579,63.18545833989328,-0.0009365838414038263,0.008752870341658477,-1.779998779296875,57.36544812442185,0.2611449510598405,0.29976556147751965,0.837144034249443,64.05999755859375,63.34000015258789,63.43000030517578,MSFT
2017-02-13,64.23999786376953,64.86000061035156,64.12999725341797,64.72000122070312,22920100.0,63.827000045776366,,,63.943831453209846,63.2456364920819,0.011250019073486328,0.009041001475969559,-0.40999603271484375,58.3102575766942,0.31969447394239126,0.30375134397049397,0.841429574148996,64.0,64.05999755859375,63.34000015258789,MSFT
2017-02-14,64.41000366210938,64.72000122070312,64.0199966430664,64.56999969482422,23108400.0,63.8189998626709,,,64.05768022441245,63.29757230395415,-0.002317699676293028,0.009031486707084304,-0.0800018310546875,56.1719799074949,0.34995743169829296,0.3129925615160538,0.8450014931815016,64.72000122070312,64.0,64.05999755859375,MSFT
2017-02-15,64.5,64.56999969482422,64.16000366210938,64.52999877929688,17005200.0,63.91399955749512,,,64.14355632530052,63.345902753967586,-0.0006194969136812389,0.009033271012376585,0.9499969482421875,51.95196691639746,0.3664886511322365,0.3236917794392904,0.8035725184849335,64.56999969482422,64.72000122070312,64.0,MSFT
2017-02-16,64.73999786376953,65.23999786376953,64.44000244140625,64.5199966430664,20546300.0,64.04899940490722,,,64.21200001943977,63.391945651579306,-0.0001549997895502475,0.008972895021009715,1.3499984741210938,37.79068563959712,0.3744660611759798,0.33384663578662827,0.7435716901506702,64.52999877929688,64.56999969482422,64.72000122070312,MSFT
2017-02-17,64.47000122070312,64.69000244140625,64.30000305175781,64.62000274658203,21248800.0,64.14299964904785,,,64.28618233346563,63.440104753344116,0.001550001685041602,0.008886670133626423,0.94000244140625,44.46861610312408,0.38442644412686633,0.3439625974546759,0.7007146562848777,64.5199966430664,64.52999877929688,64.56999969482422,MSFT
2017-02-21,64.61000061035156,64.94999694824219,64.44999694824219,64.48999786376953,20655900.0,64.22799949645996,,,64.32323970261179,63.48127703218433,-0.0020118365411145867,0.008907217427105249,0.8499984741210938,48.12203041357955,0.3774784749423574,0.3506657729522122,0.6728575570242751,64.62000274658203,64.5199966430664,64.52999877929688,MSFT
2017-02-22,64.33000183105469,64.38999938964844,64.05000305175781,64.36000061035156,19292700.0,64.32099952697754,,,64.329923504019,63.51573678034775,-0.0020157738831466654,0.008746312270455789,0.9300003051757812,61.74691665843217,0.35736300906996377,0.3520052201757625,0.6200000217982706,64.48999786376953,64.62000274658203,64.5199966430664,MSFT
2017-02-23,64.41999816894531,64.7300033569336,64.19000244140625,64.62000274658203,20273100.0,64.44899978637696,,,64.382665184485,63.559041328043214,0.004039809412131223,0.008769601665157715,1.2800025939941406,72.87063778580024,0.3582714269140226,0.35325846152341456,0.5992856706891746,64.36000061035156,64.48999786376953,64.62000274658203,MSFT
2017-02-24,64.52999877929688,64.80000305175781,64.13999938964844,64.62000274658203,21796800.0,64.50500030517578,,,64.42581746850264,63.60064765818199,0.0,0.008538874922943066,0.5600051879882812,67.66914381921279,0.3549002850321301,0.3535868262251577,0.6014287131173275,64.62000274658203,64.36000061035156,64.48999786376953,MSFT
