Date,Open,High,Low,Close,Volume,MA10,MA50,MA200,EMA10,EMA50,Return,Volatility,Momentum,RSI,MACD,MACD_signal,ATR,Close_lag1,Close_lag2,Close_lag3,Ticker
2017-01-24,41.09999847412109,41.199501037597656,40.72499847412109,41.12200164794922,59434000.0,40.50294990539551,,,40.372853502251374,38.770377739196796,0.005575405566935476,,1.2760009765625,87.55872046268004,0.8054733281139335,0.6794448190229946,0.5929282052176339,40.89400100708008,40.416500091552734,40.45199966430664,AMZN
2017-01-25,41.28950119018555,41.87099838256836,41.26449966430664,41.82600021362305,78452000.0,40.706050109863284,,,40.63706199522804,38.89020607152724,0.017119754327643122,,2.0310020446777344,88.84645354861786,0.8738972335991022,0.7183353019382162,0.6249634878976005,41.12200164794922,40.89400100708008,40.416500091552734,AMZN
2017-01-26,41.7765007019043,42.19200134277344,41.650001525878906,41.95750045776367,71726000.0,40.906700134277344,,,40.87714171568906,39.010492125889456,0.0031439832513029398,,2.006500244140625,86.02111472646818,0.9280368116901556,0.760275603888604,0.5736064910888672,41.82600021362305,41.12200164794922,40.89400100708008,AMZN
2017-01-27,41.95000076293945,41.98500061035156,41.47200012207031,41.78850173950195,59974000.0,41.017350387573245,,,41.04284353820049,39.119433679364455,-0.004027854767751027,,1.1065025329589844,78.69305331001506,0.9463965627356075,0.7974997956580048,0.5353922162737165,41.95750045776367,41.82600021362305,41.12200164794922,AMZN
2017-01-30,41.650001525878906,41.67499923706055,40.81900024414063,41.51900100708008,74946000.0,41.0835506439209,,,41.129417623451324,39.21353435888272,-0.0064491599651470555,,0.6620025634765554,72.67553143635939,0.9284972031308882,0.8236992771525815,0.5689280373709538,41.78850173950195,41.95750045776367,41.82600021362305,AMZN
2017-01-31,41.1875,41.3494987487793,40.97800064086914,41.17399978637695,62744000.0,41.15235061645508,,,41.13752347125598,39.29041535603936,-0.008309477885662386,,0.6879997253417898,67.31110151237544,0.8763708587334236,0.8342335934687499,0.5773566109793522,41.51900100708008,41.78850173950195,41.95750045776367,AMZN
2017-02-01,41.46049880981445,41.68899917602539,41.24700164794922,41.61750030517578,77004000.0,41.27670059204102,,,41.22479198651413,39.38167358933883,0.010771373223389613,0.010361568549537925,1.243499755859375,69.51178443659354,0.8609229566882135,0.8395714661126428,0.5784636906215123,41.17399978637695,41.51900100708008,41.78850173950195,AMZN
2017-02-02,41.829498291015625,42.1245002746582,41.41299819946289,41.997501373291016,147010000.0,41.431250762939456,,,41.365284602291744,39.48425507106245,0.009130799911785559,0.010401359075410968,1.545501708984375,66.78151153363635,0.8693222872239446,0.8455216303349032,0.5753209250313895,41.61750030517578,41.17399978637695,41.51900100708008,AMZN
2017-02-03,40.33599853515625,40.915000915527344,40.20000076293945,40.5099983215332,217376000.0,41.4406005859375,,,41.20977800579019,39.524480296571106,-0.03541884643413129,0.012229318449785741,0.09349822998046875,46.68386876630463,0.7473349404980567,0.825884292367534,0.6671066284179688,41.997501373291016,41.61750030517578,41.17399978637695,AMZN
2017-02-06,40.4900016784668,40.5359992980957,40.150001525878906,40.38199996948242,77946000.0,41.389400482177734,,,41.05927290827968,39.558108519038214,-0.003159673101806648,0.011512374391472947,-0.5120010375976562,48.95770650318037,0.6330334761988183,0.787314129133791,0.6457495008196145,40.5099983215332,41.997501373291016,41.61750030517578,AMZN
2017-02-07,40.46549987792969,40.80799865722656,40.375,40.625,69322000.0,41.339700317382814,,,40.98031419768337,39.59994740064456,0.006017533324283564,0.011571666536533418,-0.49700164794921875,52.4511651956745,0.5556516080147844,0.7409816249099896,0.6500353131975442,40.38199996948242,40.5099983215332,41.997501373291016,AMZN
2017-02-08,40.634498596191406,41.07400131225586,40.625,40.98550033569336,57160000.0,41.25565032958984,,,40.981257131867004,39.65428280986216,0.008873854417067228,0.011687025889949852,-0.8404998779296875,54.937531509623405,0.5174504376921263,0.696275387466417,0.6599998474121094,40.625,40.38199996948242,40.5099983215332,AMZN
2017-02-09,41.08000183105469,41.25,40.98550033569336,41.06800079345703,49698000.0,41.16670036315918,,,40.997028706701556,39.709722730787455,0.0020129181561270304,0.0116743608193314,-0.8894996643066406,55.97761374255804,0.4882051078570342,0.6546613315445405,0.6440356118338448,40.98550033569336,40.625,40.38199996948242,AMZN
2017-02-10,41.19100189208984,41.400001525878906,41.14250183105469,41.37300109863281,48592000.0,41.12515029907227,,,41.065387323416324,39.774949333448056,0.007426714212598773,0.011086726209960242,-0.4155006408691406,54.5385607969147,0.4840590178537454,0.6205408688063816,0.6198215484619141,41.06800079345703,40.98550033569336,40.625,AMZN
2017-02-13,41.58100128173828,42.150001525878906,41.4275016784668,41.82649993896485,83452000.0,41.155900192260745,,,41.20377143533424,39.85540229837028,0.010961226604057517,0.011292320255265272,0.30749893188477273,56.40161725067391,0.5114708603237546,0.5987268671098562,0.6414285387311658,41.37300109863281,41.06800079345703,40.98550033569336,AMZN
2017-02-14,41.84999847412109,41.91550064086914,41.5724983215332,41.81949996948242,55848000.0,41.220450210571286,,,41.315722077906635,39.93242573645311,-0.00016735728527716986,0.011036801026403944,0.6455001831054688,49.93236667423441,0.526560245202532,0.5842935427283914,0.6124289376395085,41.82649993896485,41.37300109863281,41.06800079345703,AMZN
2017-02-15,41.70000076293945,42.14049911499024,41.64099884033203,42.1349983215332,59378000.0,41.27220001220703,,,41.46468139492965,40.018801131946454,0.007544288006336997,0.011058954232214827,0.5174980163574219,51.7787132406909,0.5575496859953404,0.5789447713817812,0.6093932560511998,41.81949996948242,41.82649993896485,41.37300109863281,AMZN
2017-02-16,42.09199905395508,42.25,41.96900177001953,42.20700073242188,54294000.0,41.29314994812012,,,41.599648547200964,40.10461288098471,0.0017088504510960334,0.011059346760451196,0.20949935913086648,54.27693929472826,0.5812191018897153,0.5793996374833681,0.5928216661725726,42.1349983215332,41.81949996948242,41.82649993896485,AMZN
2017-02-17,42.09999847412109,42.36349868774414,42.0364990234375,42.25350189208984,62246000.0,41.46750030517578,,,41.7185309735444,40.18888303828295,0.0011017404426045818,0.01103934067719594,1.7435035705566335,57.86486700656727,0.5968494307617789,0.5828895961390503,0.5469286782400954,42.20700073242188,42.1349983215332,41.81949996948242,AMZN
2017-02-21,42.44200134277344,42.89899826049805,42.36249923706055,42.821998596191406,70154000.0,41.71150016784668,,,41.9191614503893,40.292142471926425,0.01345442812180253,0.011119657412697546,2.4399986267089844,66.8403667035428,0.6476438764359003,0.5958404521984204,0.5543926783970434,42.25350189208984,42.20700073242188,42.1349983215332,AMZN
2017-02-22,42.84749984741211,42.92150115966797,42.60900115966797,42.78049850463867,52340000.0,41.927050018310545,,,42.075768187525554,40.38972506144456,-0.0009691301880624392,0.011116521330822677,2.155498504638672,62.948095157603575,0.6767489889463434,0.612022159548005,0.5399284362792979,42.821998596191406,42.25350189208984,42.20700073242188,AMZN
2017-02-23,42.87850189208984,43.042999267578125,42.400001525878906,42.609500885009766,69240000.0,42.08945007324219,,,42.172810496159045,40.47677509374123,-0.003997092731641838,0.01059951202573889,1.6240005493164062,57.14619153674831,0.6781990648294638,0.6252575406042967,0.5350352696010054,42.78049850463867,42.821998596191406,42.25350189208984,AMZN
2017-02-24,42.234500885009766,42.29050064086914,41.88750076293945,42.262001037597656,73760000.0,42.20885009765625,,,42.189026958238784,40.54678395428462,-0.008155454539350404,0.010777873997495668,1.194000244140625,77.88042323545646,0.6438856143479867,0.6289831553530347,0.45821380615234475,42.609500885009766,42.78049850463867,42.821998596191406,AMZN
2017-02-27,42.11899948120117,42.625,41.98350143432617,42.43199920654297,54272000.0,42.31474990844727,,,42.23320373065773,40.6207139641771,0.004022482721395049,0.010753416525803342,1.0589981079101562,82.19225677367552,0.6232252365436253,0.6278315715911529,0.476463862827847,42.262001037597656,42.609500885009766,42.78049850463867,AMZN
2017-02-28,42.5724983215332,42.704498291015625,42.102500915527344,42.25199890136719,55874000.0,42.3572998046875,,,42.23662103442308,40.68468592249828,-0.004242088719402681,0.010686006260395774,0.42549896240233664,76.0653914318889,0.5855770502550328,0.6193806673239289,0.4885351998465412,42.43199920654297,42.262001037597656,42.609500885009766,AMZN
2017-03-01,42.65250015258789,42.74150085449219,42.45050048828125,42.65399932861328,55202000.0,42.44074974060059,,,42.31250799700312,40.76191389920868,0.009514352875576781,0.010617884482765978,0.8344993591308594,76.37947526564199,0.5814757754188733,0.6117996889429178,0.49142810276576554,42.25199890136719,42.43199920654297,42.262001037597656,AMZN
2017-03-02,42.65399932861328,42.74100112915039,42.36399841308594,42.445499420166016,42642000.0,42.47179985046387,,,42.33668825576,40.82793686081485,-0.00488816785598345,0.010499899090806652,0.3105010986328125,70.9442161151382,0.5550035500110582,0.6004404611565459,0.4994640350341807,42.65399932861328,42.25199890136719,42.43199920654297,AMZN
2017-03-03,42.36000061035156,42.5994987487793,42.3134994506836,42.49399948120117,38822000.0,42.5004997253418,,,42.3652902967493,40.89327264984961,0.001142643194159465,0.010326373577703224,0.28699874877928977,68.48615848388114,0.5318073264264243,0.5867138342105216,0.4961782182965965,42.445499420166016,42.65399932861328,42.25199890136719,AMZN
